0,1,2,3,4,5,6,7,8,9,10,11
0.00018542153702583164,0.0,0.01,0.0,0.03,0.0,0.0005714377039112151,0.0,0.07,0.0,0.09,0.0
0.0023405365645885468,0.0,0.04,0.0,0.04,0.0,0.0005983239971101284,0.0,0.05,0.0,0.06,0.0
0.6904712319374084,1.0,0.59,1.0,0.46,0.0,0.29228973388671875,0.0,0.46,0.0,0.49,0.0
0.01709345541894436,0.0,0.09,0.0,0.15,0.0,0.006814979482442141,0.0,0.07,0.0,0.13,0.0
0.02552938275039196,0.0,0.1,0.0,0.1,0.0,0.00591748021543026,0.0,0.25,0.0,0.24,0.0
0.013749483972787857,0.0,0.1,0.0,0.21,0.0,0.008548703044652939,0.0,0.19,0.0,0.14,0.0
0.0006351355696097016,0.0,0.02,0.0,0.04,0.0,0.005435296334326267,0.0,0.04,0.0,0.07,0.0
0.00010803605982800946,0.0,0.06,0.0,0.01,0.0,0.0005356888868845999,0.0,0.05,0.0,0.07,0.0
0.04235658049583435,0.0,0.17,0.0,0.12,0.0,0.0024730018340051174,0.0,0.33,0.0,0.31,0.0
0.0016056379536166787,0.0,0.18,0.0,0.11,0.0,0.0042076148092746735,0.0,0.23,0.0,0.21,0.0
0.03937629982829094,0.0,0.35,0.0,0.27,0.0,0.06343458592891693,0.0,0.45,0.0,0.45,0.0
0.006286112125962973,0.0,0.06,0.0,0.1,0.0,0.017381511628627777,0.0,0.15,0.0,0.14,0.0
0.003133938880637288,0.0,0.12,0.0,0.11,0.0,0.01825840026140213,0.0,0.21,0.0,0.08,0.0
0.7171353101730347,1.0,0.45,0.0,0.35,0.0,0.42335471510887146,0.0,0.36,0.0,0.26,0.0
0.00014545521116815507,0.0,0.0,0.0,0.0,0.0,0.00030532971140928566,0.0,0.01,0.0,0.04,0.0
0.0001576933282194659,0.0,0.0,0.0,0.0,0.0,0.00036297825863584876,0.0,0.04,0.0,0.02,0.0
0.00246732821688056,0.0,0.02,0.0,0.02,0.0,0.0040403506718575954,0.0,0.02,0.0,0.04,0.0
0.25698918104171753,0.0,0.29,0.0,0.29,0.0,0.02149953320622444,0.0,0.25,0.0,0.31,0.0
0.03006036952137947,0.0,0.15,0.0,0.2,0.0,0.018691854551434517,0.0,0.29,0.0,0.24,0.0
0.0012539445888251066,0.0,0.15,0.0,0.08,0.0,0.00024498143466189504,0.0,0.04,0.0,0.05,0.0
0.0005920130060985684,0.0,0.04,0.0,0.02,0.0,0.00036754467873834074,0.0,0.02,0.0,0.02,0.0
0.06367819756269455,0.0,0.24,0.0,0.33,0.0,0.0017532568890601397,0.0,0.1,0.0,0.13,0.0
