0,1,2,3,4,5
0.0012262844247743487,0.04,0.01,0.0004110389272682369,0.11,0.03
0.018962835893034935,0.11,0.08,0.01665782928466797,0.14,0.19
0.007401325739920139,0.02,0.0,0.0022298619151115417,0.08,0.02
0.00015517504652962089,0.0,0.0,0.0001134772683144547,0.0,0.01
0.0005539007252082229,0.01,0.1,0.0015144150238484144,0.1,0.07
0.9676222801208496,0.54,0.55,0.9288346767425537,0.63,0.64
0.010805418714880943,0.1,0.04,0.007582837715744972,0.16,0.1
0.6134732961654663,0.51,0.24,0.2981337904930115,0.61,0.61
0.00012461794540286064,0.02,0.01,0.028458543121814728,0.08,0.06
0.8865177631378174,0.42,0.25,0.569369375705719,0.24,0.25
0.010897998698055744,0.16,0.22,0.0047399080358445644,0.14,0.26
0.007104597054421902,0.43,0.34,0.4929259419441223,0.5,0.47
0.0003389177145436406,0.05,0.02,0.0036474214866757393,0.11,0.04
0.0035055652260780334,0.02,0.0,0.00043778549297712743,0.01,0.0
0.6391876339912415,0.34,0.25,0.7903907895088196,0.42,0.41
0.00410481309518218,0.13,0.13,0.1712876707315445,0.36,0.36
0.017868023365736008,0.15,0.12,0.0016812977846711874,0.12,0.21
0.09325806796550751,0.16,0.12,0.004113799426704645,0.2,0.18
0.017053859308362007,0.41,0.43,0.8161554932594299,0.48,0.45
0.00306497560814023,0.02,0.01,0.00030405621509999037,0.0,0.0
0.026106450706720352,0.45,0.56,0.04003671929240227,0.23,0.18
0.0024445075541734695,0.05,0.0,0.0021257398184388876,0.05,0.06
0.003860569791868329,0.07,0.07,0.0012793983332812786,0.08,0.1
0.008963574655354023,0.21,0.27,0.44727176427841187,0.24,0.32
0.004318616818636656,0.03,0.0,0.0006389569025486708,0.07,0.02
0.05924525856971741,0.2,0.26,0.025741687044501305,0.12,0.17
0.00014497984375339001,0.01,0.0,0.0011059726821258664,0.02,0.04
0.2378668338060379,0.38,0.37,0.7178373336791992,0.38,0.27
0.0002547327894717455,0.05,0.04,0.05657200515270233,0.09,0.07
0.000634470023214817,0.03,0.06,0.0013965492835268378,0.05,0.02
0.0067347013391554356,0.22,0.18,0.00549837201833725,0.25,0.22
0.46369922161102295,0.8,0.54,0.7995414137840271,0.75,0.6
0.021534370258450508,0.13,0.08,0.0105624720454216,0.35,0.22
0.004162621684372425,0.03,0.01,0.0006835727253928781,0.03,0.03
0.13196824491024017,0.34,0.22,0.17097625136375427,0.51,0.46
0.001578200375661254,0.03,0.03,0.00013254252553451806,0.03,0.01
0.0050638094544410706,0.13,0.06,0.01261334028095007,0.15,0.12
0.002317870268598199,0.04,0.01,0.010392663069069386,0.06,0.06
0.24156156182289124,0.25,0.26,0.18165743350982666,0.39,0.47
0.008138850331306458,0.1,0.07,0.0006921968888491392,0.11,0.17
0.0003494525735732168,0.01,0.0,0.001132841920480132,0.02,0.0
0.5567033290863037,0.36,0.25,0.3259458541870117,0.37,0.36
0.05880765616893768,0.11,0.03,0.7035952210426331,0.35,0.4
0.0802961215376854,0.31,0.26,0.22359098494052887,0.3,0.31
0.014653310179710388,0.19,0.21,0.030623165890574455,0.05,0.1
0.0015730051090940833,0.08,0.09,0.0072813634760677814,0.08,0.05
8.571229409426451e-05,0.0,0.05,0.00025346357142552733,0.0,0.02
0.012361218221485615,0.11,0.12,0.006848634220659733,0.07,0.22
0.0020752421114593744,0.09,0.12,0.042497940361499786,0.28,0.2
0.0007735518738627434,0.02,0.0,0.00030817321385256946,0.0,0.0
0.005332933738827705,0.21,0.23,0.02512292191386223,0.25,0.2
0.008310695178806782,0.04,0.06,0.00047703488962724805,0.02,0.06
