0,1,2,3,4,5,6,7
0.0027634361758828163,0.14,0.22,0.025429702644296948,0.006459467578679323,0.24,0.21,0.030828941311971253
0.1540137380361557,0.24,0.22,0.1845713138004056,0.02482854761183262,0.11,0.23,0.04440058095239527
0.001035649562254548,0.07,0.24,0.06027221948127818,0.003553177462890744,0.04,0.04,0.018767203295879834
0.003294045338407159,0.09,0.1,0.020351674330756943,0.0010268784826621413,0.14,0.16,0.009983223840023796
0.010137634351849556,0.1,0.14,0.07994947010289262,0.0016613526968285441,0.2,0.19,0.023144745872041052
0.008153506554663181,0.14,0.13,0.28370941893899343,0.010824604891240597,0.13,0.12,0.04206590312852321
0.006026660092175007,0.09,0.15,0.03810202059080796,0.01952289417386055,0.28,0.2,0.05525298301785533
0.3112186789512634,0.57,0.52,0.4606268177278371,0.031165190041065216,0.38,0.24,0.1112522568671013
0.052003126591444016,0.14,0.07,0.07376843838808733,0.0029863861855119467,0.05,0.1,0.06538396412176499
0.0028650653548538685,0.06,0.02,0.06521349623755623,0.005456122104078531,0.28,0.29,0.040176864691469014
0.01273644994944334,0.06,0.0,0.038769915430296294,0.016419904306530952,0.11,0.04,0.03642845632782269
0.00028587912674993277,0.03,0.09,0.01851703923591345,0.0020486251451075077,0.1,0.02,0.006436653103300185
0.3068239986896515,0.4,0.37,0.07038897803741358,0.04720195382833481,0.38,0.33,0.07529806270723755
6.928668881300837e-05,0.0,0.02,0.005873720797729825,0.0004975856863893569,0.02,0.01,0.004843013653590743
0.020095953717827797,0.19,0.26,0.1759312958715696,0.0021110123489052057,0.26,0.16,0.0360411461999309
0.05846459046006203,0.08,0.1,0.0719243198762536,0.18460017442703247,0.08,0.12,0.15421118973166986
0.3553149104118347,0.31,0.11,0.01396158560159201,0.017199907451868057,0.23,0.33,0.03141974688111945
0.00037670432357117534,0.01,0.0,0.0051672393058256345,0.00018535295384936035,0.01,0.01,0.005152634812696722
0.1331840306520462,0.26,0.36,0.5474370964637043,0.0668647438287735,0.27,0.27,0.03039616489613747
0.0004917938495054841,0.01,0.0,0.022978389769086977,0.000375861709471792,0.01,0.0,0.00956593073268439
0.10972637683153152,0.2,0.22,0.16502700438617748,0.013191289268434048,0.31,0.21,0.05415657897967311
0.0019516290631145239,0.06,0.06,0.004587651146625696,0.0006313183694146574,0.02,0.04,0.02198120881235139
0.0009178878972306848,0.11,0.14,0.07755444981365593,0.005797379184514284,0.35,0.23,0.05814378495528479
0.0024939030408859253,0.15,0.15,0.08731796057500306,0.004763082135468721,0.21,0.24,0.06949269941149153
0.01387141551822424,0.27,0.18,0.7505520663054452,0.4302523732185364,0.32,0.28,0.30043547226507766
0.7404637932777405,0.66,0.45,0.9048155216731809,0.09745702892541885,0.36,0.29,0.10277934900135455
0.11736106127500534,0.3,0.3,0.13579137695379745,0.16535796225070953,0.28,0.27,0.1728576964700362
0.0019970349967479706,0.1,0.0,0.02073345132064864,0.0007848921814002097,0.13,0.05,0.0219811805651117
5.120766945765354e-05,0.0,0.03,0.007367475729070335,0.0005889250314794481,0.0,0.02,0.007926955018720181
0.00010163604019908234,0.03,0.03,0.013188472611438256,0.00014335018931888044,0.02,0.06,0.012540512628759682
0.29228994250297546,0.55,0.22,0.3244398036870998,0.017121076583862305,0.2,0.14,0.04501169184811711
0.00036743871169164777,0.0,0.01,0.005208532521194511,0.00027334693004377186,0.01,0.0,0.010975054204939045
0.004923183470964432,0.14,0.13,0.053699608554679146,0.04365133121609688,0.16,0.15,0.01574127184076593
0.00015660471399314702,0.0,0.0,0.013992627191739222,0.0003120560140814632,0.01,0.01,0.004718320146075488
