0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.0,0.0,0.0305652030612777,0.3137254901960784,0.2352941176470588,0.2016806722689075,0.3529411764705882,0.1568627450980392,0.3333333333333333,0.0555555555555555,0.1260288065843621,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.3839502770680676,0.0,0.0,0.0,0.1839748244977003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3333333333333333,0.0,0.4285714285714285,0.125,0.0,0.6666666666666666,0.1111111111111111,0.2016460905349794,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.2712784393176132,0.1205481065716637,0.0487115021998742,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.4761904761904761,0.0833333333333333,0.5555555555555556,0.3550295857988166,0.1597633136094674,0.0483234714003944,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.6363636363636364,0.0,0.0,0.1042742120056149,0.0175139720645626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3191116261023989,0.0883138847861972,0.0,0.1111111111111111,0.1666666666666666,0.4285714285714285,0.25,0.3888888888888889,0.1728,0.0144,0.0261333333333333,0.2016,0.0,0.0,0.0,0.0,0.5,0.0,0.1739130434782608,0.0,0.1739130434782608,0.0,0.0698827970851525,0.0097461408426179,0.0,0.0,0.0,0.0,0.1235294117647058,0.0,0.0,0.0,0.0,0.0
0.4179142454673995,0.0771049532635439,0.0,0.2222222222222222,0.2222222222222222,0.5396825396825397,0.3055555555555556,0.5185185185185185,0.1577794010226443,0.0262965668371073,0.029827124421719,0.1577794010226443,0.0,0.0,0.0,0.0,0.0,0.0,0.1142857142857142,0.0,0.1142857142857142,0.0,0.1458237646162979,0.0156694002793015,0.0950950950950951,0.0950950950950951,0.0,0.0,0.1483836777954424,0.09009009009009,0.039039039039039,0.0,0.0,0.0337837837837837
0.1170773015225937,0.0,0.0,0.1666666666666666,0.25,0.2857142857142857,0.375,0.1666666666666666,0.3114186851211072,0.0311418685121107,0.0565167243367935,0.2906574394463668,0.0,0.0,0.0,0.4375,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.22946974325391,0.0546644511512767,0.0,0.0,0.0,0.0,0.0,0.0,0.0955882352941176,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.75,0.0,0.2552083333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937905230322551,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
0.279190273930803,0.0772656828160809,0.0,0.2318840579710144,0.1739130434782608,0.3478260869565217,0.2608695652173913,0.289855072463768,0.25,0.015625,0.0283564814814814,0.2395833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.223426475542521,0.0362447555277749,0.0,0.0,0.0,0.0,0.0,0.1630434782608695,0.2355072463768116,0.0,0.0,0.0
0.1099547857103602,0.0,0.0378901884988139,0.2962962962962963,0.2666666666666666,0.2285714285714285,0.4222222222222222,0.1481481481481481,0.1275992438563327,0.0042533081285444,0.0077189666036546,0.1219281663516068,0.0,0.0666666666666666,0.1037037037037037,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.035185544790219,0.2814374583133475,0.0453982201194097,0.0,0.0067990696010019,0.0215320910973084,0.0144927536231884,0.1909633418584825,0.0144927536231884,0.0125603864734299,0.0,0.0,0.0
0.1244014328600119,0.0688559921368176,0.0,0.3703703703703703,0.2222222222222222,0.3174603174603174,0.3611111111111111,0.2592592592592592,0.1577794010226443,0.0065741417092768,0.0119308497686876,0.1402483564645726,0.0,0.0,0.0,0.0,0.0,0.0,0.2285714285714285,0.1999999999999999,0.1142857142857142,0.0,0.2530821732786952,0.0418607791506312,0.0,0.0,0.0,0.0,0.2040275569687334,0.0,0.0,0.0,0.0,0.0
0.1144215843013246,0.12666432416096,0.0394294379230609,0.2424242424242424,0.1212121212121212,0.2424242424242424,0.4242424242424242,0.0808080808080808,0.1660899653979238,0.0077854671280276,0.0423875432525951,0.1193771626297577,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.0,0.1049029497677013,0.3263103547802072,0.0659789667193297,0.0,0.0,0.0595874713521772,0.0089126559714795,0.0,0.1336898395721925,0.0463458110516934,0.0,0.0,0.1203208556149732
0.0,0.0,0.0,1.0,0.0,0.0,0.625,0.0,0.6666666666666666,0.0,0.1008230452674897,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.4000193280847373,0.1923203111484934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1059160943656771,0.0,0.0,0.1666666666666666,0.25,0.2857142857142857,0.375,0.1666666666666666,0.3114186851211072,0.0311418685121107,0.0565167243367935,0.2906574394463668,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0849091145590424,0.1509243862728827,0.0372420548742734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
